id,listing_url,host_since,neighbourhood,room_type,guests_included,total_amenities,Bed linens,Buzzer/wireless intercom,Cable TV,Carbon monoxide detector,Coffee maker,Cooking basics,Dishes and silverware,Dishwasher,Dryer,Elevator,Extra pillows and blankets,Family/kid friendly,Fire extinguisher,First aid kit,Free street parking,Hair dryer,Hangers,Host greets you,Hot water,Internet,Iron,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Luggage dropoff allowed,Microwave,Oven,Patio or balcony,Pets allowed,Private entrance,Private living room,Refrigerator,Shampoo,Smoke detector,Smoking allowed,Stove,TV,Washer,translation missing: en.hosting_amenity_50,price
40033422,https://www.airbnb.com/rooms/40033422,2019-11-11,Kreuzberg,Private room,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,65.0
40033906,https://www.airbnb.com/rooms/40033906,2019-11-11,Prenzlauer Berg,Private room,2,14,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,40.0
40034864,https://www.airbnb.com/rooms/40034864,2016-10-24,Mitte,Entire home/apt,1,8,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,600.0
40045415,https://www.airbnb.com/rooms/40045415,2015-03-30,Neukölln,Private room,1,13,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,25.0
40047734,https://www.airbnb.com/rooms/40047734,2013-09-18,Baumschulenweg,Private room,1,9,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,35.0
40047884,https://www.airbnb.com/rooms/40047884,2016-02-09,Kreuzberg,Entire home/apt,1,12,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,121.0
40048272,https://www.airbnb.com/rooms/40048272,2019-11-12,Kreuzberg,Private room,1,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,34.0
40048511,https://www.airbnb.com/rooms/40048511,2016-10-06,Wedding,Entire home/apt,1,17,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,70.0
40050071,https://www.airbnb.com/rooms/40050071,2015-08-25,Moabit,Private room,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,30.0
40051110,https://www.airbnb.com/rooms/40051110,2014-01-24,Baumschulenweg,Private room,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30.0
40053320,https://www.airbnb.com/rooms/40053320,2019-11-12,Moabit,Entire home/apt,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,100.0
40062125,https://www.airbnb.com/rooms/40062125,2015-10-17,Friedrichshain,Private room,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0
40063692,https://www.airbnb.com/rooms/40063692,2019-02-12,Mitte,Private room,2,9,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,50.0
40074886,https://www.airbnb.com/rooms/40074886,2017-08-15,Mitte,Entire home/apt,2,29,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,49.0
40075009,https://www.airbnb.com/rooms/40075009,2010-08-25,Friedrichshain,Private room,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,40.0
40075578,https://www.airbnb.com/rooms/40075578,2019-10-30,Tempelhof,Private room,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,40.0
40078229,https://www.airbnb.com/rooms/40078229,2019-11-13,Kreuzberg,Entire home/apt,2,15,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,99.0
40081818,https://www.airbnb.com/rooms/40081818,2019-11-08,Kreuzberg,Private room,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.0
40081911,https://www.airbnb.com/rooms/40081911,2015-01-21,Neukölln,Entire home/apt,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,81.0
40082959,https://www.airbnb.com/rooms/40082959,2016-08-26,Schöneberg,Entire home/apt,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,238.0
40084015,https://www.airbnb.com/rooms/40084015,2017-09-14,Kreuzberg,Entire home/apt,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,70.0
40084589,https://www.airbnb.com/rooms/40084589,2019-11-13,Mitte,Private room,1,13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,52.0
40084941,https://www.airbnb.com/rooms/40084941,2016-07-27,Reinickendorf,Entire home/apt,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28.0
40087633,https://www.airbnb.com/rooms/40087633,2015-04-30,Friedrichshain,Private room,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,40.0
40098755,https://www.airbnb.com/rooms/40098755,2019-11-14,Charlottenburg,Entire home/apt,2,24,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,115.0
40099705,https://www.airbnb.com/rooms/40099705,2013-04-11,Mitte,Private room,1,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,45.0
40100304,https://www.airbnb.com/rooms/40100304,2015-12-21,Neukölln,Entire home/apt,1,13,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,70.0
40100895,https://www.airbnb.com/rooms/40100895,2019-01-21,Müggelheim,Entire home/apt,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,59.0
40101889,https://www.airbnb.com/rooms/40101889,2018-10-26,Schöneberg,Private room,1,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,24.0
40104980,https://www.airbnb.com/rooms/40104980,2018-01-15,Charlottenburg,Entire home/apt,1,23,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,149.0
40106557,https://www.airbnb.com/rooms/40106557,2019-04-27,Friedrichsfelde,Entire home/apt,3,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,84.0
40107540,https://www.airbnb.com/rooms/40107540,2014-07-27,Neukölln,Entire home/apt,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,130.0
40109976,https://www.airbnb.com/rooms/40109976,2015-06-21,Friedrichshain,Private room,1,17,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,55.0
40116076,https://www.airbnb.com/rooms/40116076,2019-11-14,Mitte,Entire home/apt,5,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,179.0
40118568,https://www.airbnb.com/rooms/40118568,2017-08-16,Neukölln,Private room,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27.0
40121815,https://www.airbnb.com/rooms/40121815,2017-02-13,Moabit,Private room,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.0
40123839,https://www.airbnb.com/rooms/40123839,2019-11-15,Friedrichshain,Entire home/apt,2,16,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,109.0
40124579,https://www.airbnb.com/rooms/40124579,2018-08-25,Schöneberg,Entire home/apt,2,22,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,75.0
40124766,https://www.airbnb.com/rooms/40124766,2012-09-03,Mitte,Entire home/apt,3,24,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,199.0
40124978,https://www.airbnb.com/rooms/40124978,2019-11-14,Neukölln,Entire home/apt,2,18,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,130.0
40127078,https://www.airbnb.com/rooms/40127078,2015-08-20,Kreuzberg,Private room,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20.0
40129610,https://www.airbnb.com/rooms/40129610,2016-01-19,Prenzlauer Berg,Private room,2,9,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,50.0
40130981,https://www.airbnb.com/rooms/40130981,2019-06-25,Prenzlauer Berg,Entire home/apt,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,49.0
40131429,https://www.airbnb.com/rooms/40131429,2019-11-15,Französisch Buchholz,Private room,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,52.0
40133493,https://www.airbnb.com/rooms/40133493,2017-09-22,Neukölln,Private room,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,30.0
40135621,https://www.airbnb.com/rooms/40135621,2015-04-26,Wedding,Entire home/apt,1,17,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,60.0
40137275,https://www.airbnb.com/rooms/40137275,2015-10-02,Charlottenburg,Entire home/apt,2,19,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,65.0
40141617,https://www.airbnb.com/rooms/40141617,2014-08-29,Charlottenburg,Private room,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,40.0
40143569,https://www.airbnb.com/rooms/40143569,2012-03-04,Karlshorst,Private room,1,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28.0
40143721,https://www.airbnb.com/rooms/40143721,2019-11-16,Mariendorf,Entire home/apt,3,19,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,43.0
40144153,https://www.airbnb.com/rooms/40144153,2018-05-24,Neukölln,Private room,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44.0
40147208,https://www.airbnb.com/rooms/40147208,2013-01-28,Mitte,Private room,1,16,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,60.0
40148363,https://www.airbnb.com/rooms/40148363,2019-11-16,Neukölln,Private room,1,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20.0
40148647,https://www.airbnb.com/rooms/40148647,2015-10-24,Wedding,Private room,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,30.0
40149424,https://www.airbnb.com/rooms/40149424,2015-03-06,Kreuzberg,Private room,1,18,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,32.0
40150013,https://www.airbnb.com/rooms/40150013,2014-02-09,Wedding,Private room,1,11,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,49.0
40151443,https://www.airbnb.com/rooms/40151443,2015-08-04,Prenzlauer Berg,Entire home/apt,2,14,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,77.0
40153771,https://www.airbnb.com/rooms/40153771,2019-10-24,Mitte,Private room,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,99.0
40153956,https://www.airbnb.com/rooms/40153956,2012-06-15,Mitte,Entire home/apt,1,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,85.0
40154568,https://www.airbnb.com/rooms/40154568,2012-09-08,Moabit,Private room,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,70.0
40166350,https://www.airbnb.com/rooms/40166350,2016-03-17,Kreuzberg,Entire home/apt,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,130.0
40166808,https://www.airbnb.com/rooms/40166808,2019-11-17,Friedenau,Entire home/apt,1,22,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,45.0
40166898,https://www.airbnb.com/rooms/40166898,2017-01-24,Mahlsdorf,Entire home/apt,2,18,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,90.0
40167013,https://www.airbnb.com/rooms/40167013,2016-04-16,Buch,Private room,1,10,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,30.0
40167702,https://www.airbnb.com/rooms/40167702,2019-02-27,Kreuzberg,Entire home/apt,2,13,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,115.0
40170090,https://www.airbnb.com/rooms/40170090,2019-11-17,Mitte,Private room,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,20.0
40173862,https://www.airbnb.com/rooms/40173862,2013-02-25,Friedrichshain,Entire home/apt,2,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,125.0
40174786,https://www.airbnb.com/rooms/40174786,2019-01-24,Prenzlauer Berg,Entire home/apt,2,17,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,159.0
40175826,https://www.airbnb.com/rooms/40175826,2017-02-13,Friedrichshain,Entire home/apt,1,21,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,140.0
40176612,https://www.airbnb.com/rooms/40176612,2017-10-28,Prenzlauer Berg,Private room,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25.0
40177888,https://www.airbnb.com/rooms/40177888,2019-11-17,Wedding,Private room,1,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,20.0
40178344,https://www.airbnb.com/rooms/40178344,2019-11-17,Moabit,Private room,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,27.0
40178529,https://www.airbnb.com/rooms/40178529,2015-02-14,Mitte,Entire home/apt,2,19,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,90.0
40178648,https://www.airbnb.com/rooms/40178648,2019-11-17,Friedrichshain,Shared room,1,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,80.0
40185732,https://www.airbnb.com/rooms/40185732,2014-03-12,Kreuzberg,Private room,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,76.0
40189007,https://www.airbnb.com/rooms/40189007,2019-11-18,Friedrichshain,Private room,1,12,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,20.0
40189572,https://www.airbnb.com/rooms/40189572,2019-08-14,Plänterwald,Entire home/apt,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,65.0
40189938,https://www.airbnb.com/rooms/40189938,2012-09-17,Mitte,Entire home/apt,1,8,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,390.0
40190006,https://www.airbnb.com/rooms/40190006,2016-07-01,Kreuzberg,Private room,1,22,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,15.0
40191469,https://www.airbnb.com/rooms/40191469,2019-11-13,Moabit,Entire home/apt,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,70.0
40192030,https://www.airbnb.com/rooms/40192030,2018-05-16,Pankow,Private room,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.0
40193932,https://www.airbnb.com/rooms/40193932,2013-07-21,Kreuzberg,Entire home/apt,1,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,250.0
40194751,https://www.airbnb.com/rooms/40194751,2014-08-29,Neukölln,Private room,1,14,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,120.0
40194837,https://www.airbnb.com/rooms/40194837,2013-04-22,Alt-Hohenschönhausen,Shared room,1,20,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,40.0
40195212,https://www.airbnb.com/rooms/40195212,2012-08-08,Kreuzberg,Entire home/apt,1,15,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,110.0
40195244,https://www.airbnb.com/rooms/40195244,2019-11-18,Mitte,Entire home/apt,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,135.0
40196799,https://www.airbnb.com/rooms/40196799,2019-11-18,Marzahn,Entire home/apt,1,28,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,110.0
40201359,https://www.airbnb.com/rooms/40201359,2019-11-04,Wedding,Private room,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,50.0
40201825,https://www.airbnb.com/rooms/40201825,2019-11-18,Wilmersdorf,Private room,1,25,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,120.0
40202184,https://www.airbnb.com/rooms/40202184,2014-08-27,Friedrichshain,Entire home/apt,5,22,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,250.0
40202365,https://www.airbnb.com/rooms/40202365,2019-11-18,Neukölln,Entire home/apt,1,12,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,32.0
40203460,https://www.airbnb.com/rooms/40203460,2015-10-27,Mitte,Entire home/apt,1,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,75.0
40203843,https://www.airbnb.com/rooms/40203843,2013-07-06,Prenzlauer Berg,Entire home/apt,1,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,230.0
40205864,https://www.airbnb.com/rooms/40205864,2015-11-21,Friedrichshain,Entire home/apt,1,21,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,99.0
40206194,https://www.airbnb.com/rooms/40206194,2013-03-11,Friedrichshain,Private room,1,15,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,48.0
40217308,https://www.airbnb.com/rooms/40217308,2016-08-15,Charlottenburg,Private room,1,18,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,19.0
40218346,https://www.airbnb.com/rooms/40218346,2015-07-24,Buch,Entire home/apt,1,16,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,50.0
40218769,https://www.airbnb.com/rooms/40218769,2015-07-24,Buch,Entire home/apt,1,16,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,50.0
40222804,https://www.airbnb.com/rooms/40222804,2019-11-19,Charlottenburg,Entire home/apt,2,20,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,109.0
40223762,https://www.airbnb.com/rooms/40223762,2012-10-18,Moabit,Private room,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.0
40223895,https://www.airbnb.com/rooms/40223895,2015-11-29,Neukölln,Private room,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,28.0
40224279,https://www.airbnb.com/rooms/40224279,2015-08-20,Karlshorst,Entire home/apt,4,12,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,145.0
40224682,https://www.airbnb.com/rooms/40224682,2016-11-05,Schmargendorf,Entire home/apt,3,17,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,55.0
40225125,https://www.airbnb.com/rooms/40225125,2019-06-25,Prenzlauer Berg,Entire home/apt,1,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,85.0
40225791,https://www.airbnb.com/rooms/40225791,2018-03-02,Moabit,Private room,1,15,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,75.0
40227128,https://www.airbnb.com/rooms/40227128,2019-10-16,Wedding,Entire home/apt,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,60.0
